id;course_id;grade
470;7;12
470;7;15
470;2;6.25
470;2;9.75
470;2;8
470;2;10.5
470;2;11.75
470;2;10.25
470;2;14.25
470;8;6.5
470;8;8
470;8;13.75
470;8;9.25
470;8;6
470;8;9.25
470;8;14.25
470;8;8.5
470;9;11.5
470;9;15.5
470;9;14
470;9;13.5
470;9;11
470;9;9.5
494;1;13.75
494;1;19.5
494;1;12.5
494;3;14.5
494;3;17.5
494;3;15.5
494;3;11.5
494;3;14
494;3;11
494;3;11.5
494;3;10.5
494;3;6.5
494;3;11.5
494;4;14.5
494;4;16
494;4;12.5
494;4;13
494;4;9.5
494;4;12
494;4;12.5
494;5;8.5
494;5;5.5
494;5;14.5
494;5;10
494;5;4.5
494;5;8
494;5;12.5
494;10;14.25
494;10;9.75
494;10;7.5
494;10;4.25
494;6;15
494;6;12
494;6;7
494;6;14
494;6;9
494;6;12
494;7;11.5
494;7;13.5
494;7;12.5
494;7;11
494;2;7
494;2;11.25
494;2;7.5
494;2;8.25
494;2;8.25
494;2;7
494;8;8
494;8;9.25
494;8;5
494;8;12.5
494;8;11
494;8;4
494;8;5.75
494;9;8.5
494;9;9.5
494;9;6.5
494;9;9.5
494;9;10
494;9;14.5
519;1;16
519;1;14.25
519;3;12
519;3;_
519;3;6.5
519;3;12
519;3;14
519;3;9.5
519;3;14.5
519;3;11
519;3;12.5
519;4;16
519;4;16
519;4;14
519;4;16
519;4;18
519;4;13.5
519;4;13
519;5;11
519;5;16
519;5;11.5
519;5;12.5
519;5;8.5
519;5;13.5
519;5;11
519;10;11.75
519;10;4.5
519;10;8
519;10;8.5
519;6;12
519;6;9
519;6;12
519;6;10
519;6;11
519;6;11
519;7;11.5
519;7;_
519;7;13
519;7;14.5
519;2;10.5
519;2;12.75
519;2;8.5
519;2;8
519;2;9.25
519;2;7.5
519;2;11.75
519;8;13.25
519;8;7.75
519;8;9.5
519;8;9.75
519;8;9
519;8;10.75
519;8;9.5
519;8;13
519;9;12
519;9;11.5
519;9;11
519;9;9
519;9;9
519;9;9.5
535;1;17
535;1;13.75
535;1;11.75
535;3;_
535;3;17
535;3;10
535;3;7
535;3;11
535;3;12.5
535;3;4.5
535;3;10
535;3;9
535;3;10.5
535;4;15.5
535;4;15
535;4;12
535;4;13.5
535;4;14
535;4;13
535;4;12.5
535;5;10
535;5;9.5
535;5;8.5
535;5;14
535;5;14
535;5;_
535;5;9.5
535;10;11.25
535;10;0.5
535;10;11.25
535;10;5.5
535;6;4
535;6;13
535;6;12
535;6;11
535;6;12
535;7;13.5
535;7;10.5
535;7;8.5
535;7;11.5
535;2;6
535;2;10.25
535;2;9.75
535;2;7.75
535;2;13.25
535;2;5.25
535;2;6.25
535;8;4.5
535;8;8.25
535;8;10.75
535;8;10.5
535;8;6
535;8;8.25
535;8;2.5
535;8;1.75
535;9;12
535;9;9.5
535;9;12.5
535;9;13.5
535;9;9.5
535;9;11
536;1;15.5
536;1;11
536;1;11.75
536;3;15
536;3;18
536;3;12
536;3;7.5
536;3;14.5
536;3;16
536;3;8.5
536;3;16
536;3;12
536;3;13.5
536;4;16
536;4;11
536;4;12.5
536;4;14.5
536;4;14
536;4;13
536;4;13.5
536;5;11.5
536;5;14
536;5;8
536;5;16.5
536;5;15
536;5;9
536;5;7.5
536;10;2.25
536;10;5.5
536;10;4.75
536;10;12.25
536;6;13
536;6;14
536;6;15
536;6;16
536;6;17
536;6;8
536;7;11.5
536;7;12
536;7;13
536;7;10.5
536;2;8.5
536;2;9.5
536;2;11.25
536;2;8
536;2;11
536;2;15.5
536;2;11
536;8;8.75
536;8;9.75
536;8;10.5
536;8;14.5
536;8;3.75
536;8;10
536;8;12.5
536;9;13.5
536;9;11
536;9;11
536;9;8
536;9;9.5
536;9;13
559;1;14
559;1;11
559;1;14.25
559;3;10.5
559;3;12.5
559;3;11.5
559;3;11
559;3;8
559;3;8.5
559;3;6.5
559;3;11
559;3;9.5
559;3;9.5
559;4;11
559;4;12.5
559;4;15
559;4;13.5
559;4;11.5
559;4;13
559;4;14.5
559;5;10.5
559;5;13.5
559;5;6.5
559;5;12.5
559;5;9
559;5;13.5
559;5;7.5
559;10;4.25
559;10;9.5
559;10;11.25
559;10;8.5
559;6;8
559;6;9
559;6;9
559;6;5
559;6;13
559;7;13
559;7;10
559;7;14.5
559;7;11
559;2;7
559;2;5.25
559;2;10.5
559;2;6.5
559;2;11.5
559;2;8
559;2;5.25
559;8;8.25
559;8;3.25
559;8;7.5
559;8;10
559;8;9.5
559;8;8.5
559;8;7.75
559;8;9
559;9;13
559;9;9.5
559;9;12
559;9;6.5
559;9;10
559;9;12.5
566;1;10.5
566;1;14.75
566;1;17.25
566;3;10.5
566;3;13.5
566;3;16
566;3;11
566;3;9.5
566;3;13.5
566;3;13.5
566;3;11
566;3;11
566;3;12.5
566;4;13
566;4;14
566;4;13
566;4;14.5
566;4;13
566;4;14.5
566;5;15.5
566;5;6
566;5;11.5
566;5;15
566;5;15
566;5;11
566;5;7
566;10;6.5
566;10;6.25
566;10;7
566;10;11.25
566;6;13
566;6;8
566;6;6
566;6;13
566;6;11
566;6;9
566;7;12
566;7;13.5
566;7;12.5
566;7;9.5
566;2;9
566;2;11.25
566;2;13
566;2;10
566;2;6
566;2;10
566;8;14.25
566;8;10.25
566;8;9.25
566;8;12.5
566;8;8
566;8;7.25
566;8;7.75
566;8;7.5
566;9;12.5
566;9;10
566;9;10.5
566;9;11
566;9;9.5
566;9;9.5
616;1;10.5
616;1;13.5
616;1;16.75
616;3;14
616;3;11.5
616;3;12.5
616;3;13.5
616;3;12
616;3;14
616;3;14
616;3;11
616;3;9.5
616;3;14
616;4;12
616;4;13.5
616;4;14.5
616;4;11
616;4;15.5
616;4;12
616;4;12.5
616;5;12.5
616;5;17
616;5;10
616;5;10.5
616;5;6.5
616;5;5.5
616;5;8.5
616;10;5.25
616;10;8.5
616;10;7.5
616;10;9.75
616;6;13
616;6;7
616;6;11
616;6;11
616;6;12
616;6;12
616;7;14
616;7;11
616;7;13.5
616;7;10
616;2;11.5
616;2;5.5
616;2;5.75
616;2;8.75
616;2;12
616;2;12.5
616;2;12.75
616;8;9.25
616;8;11.25
616;8;11
616;8;7.5
616;8;8.25
616;8;9.75
616;8;8
616;8;11.75
616;9;8
616;9;12.5
616;9;12
616;9;8
616;9;13.5
616;9;8.5
623;1;8.75
623;1;12.75
623;1;9.75
623;3;15
623;3;12
623;3;8
623;3;_
623;3;13.5
623;3;10.5
623;3;13.5
623;3;9.5
623;3;12.5
623;3;11
623;4;13.5
623;4;14.5
623;4;13
623;4;13
623;4;14.5
623;4;_
623;4;14
623;5;12
623;5;14
623;5;9
623;5;11
623;5;12.5
623;5;5.5
623;5;13.5
623;10;4.5
623;10;8.5
623;10;8.5
623;10;8.75
623;6;14
623;6;6
623;6;9
623;6;17
623;6;_
623;6;16
623;7;11
623;7;11
623;7;12
623;7;11.5
623;2;6
623;2;3.5
623;2;5.25
623;2;5.5
623;2;12.5
623;2;10.25
623;2;8.25
623;8;11.25
623;8;3.25
623;8;7.5
623;8;9
623;8;12
623;8;12.75
623;8;6.75
623;8;10
623;9;9
623;9;6
623;9;10.5
623;9;8.5
625;1;10.75
625;1;13.5
625;1;8
625;3;13
625;3;10.5
625;3;8
625;3;19
625;3;17
625;3;13
625;3;6.5
625;3;11
625;3;12.5
625;3;_
625;4;17.5
625;4;18.5
625;4;14.5
625;4;13.5
625;4;13.5
625;4;12.5
625;4;13
625;5;8
625;5;15.5
625;5;12
625;5;13.5
625;5;6
625;5;8.5
625;5;10.5
625;10;9.5
625;10;11.5
625;10;15.25
625;10;2.75
625;6;15
625;6;12
625;6;10
625;6;10
625;6;15
625;6;14
625;7;14.5
625;7;12.5
625;7;14.5
625;7;14.5
625;2;9
625;2;12.75
625;2;5.75
625;2;10
625;2;11.75
625;2;8
625;2;11.5
625;8;10
625;8;18
625;8;9.75
625;8;8.25
625;8;7.25
625;8;15.5
625;8;5.75
625;8;13
625;9;12
625;9;9
625;9;16
625;9;7
625;9;10.5
625;9;12
638;1;8.5
638;1;8.75
638;1;12
638;3;12.5
638;3;14
638;3;10
638;3;9
638;3;13
638;3;14
638;3;11.5
638;3;13
638;3;6.5
638;4;13
638;4;16
638;4;15.5
638;4;11
638;4;11.5
638;4;16.5
638;5;6.5
638;5;11.5
638;5;6.5
638;5;8
638;5;8
638;5;6.5
638;5;9
638;10;7.25
638;10;6.5
638;10;10.25
638;10;10.75
638;6;13
638;6;13
638;6;8
638;6;12
638;6;14
638;6;8
638;7;12.5
638;7;_
638;7;11.5
638;7;13.5
638;2;10.25
638;2;11.5
638;2;4.75
638;2;11.25
638;2;10.25
638;2;4.25
638;2;6.75
638;8;6.5
638;8;8.25
638;8;11.75
638;8;6.75
638;8;5.5
638;8;3
638;8;5
638;8;9.5
638;9;6
638;9;11
638;9;14.5
638;9;7.5
638;9;7
638;9;7
658;1;12
658;1;_
658;1;16
658;3;16
658;3;11
658;3;10
658;3;10.5
658;3;14.5
658;3;13
658;3;12
658;3;11
658;3;9
658;3;11
658;4;13
658;4;11.5
658;4;14.5
658;4;14.5
658;4;16
658;4;13.5
658;4;12.5
658;5;8
658;5;13
658;5;11
658;5;12.5
658;5;8.5
658;5;10
658;5;11
658;10;8
658;10;9.25
658;10;_
658;10;9.25
658;6;12
658;6;11
658;6;13
658;6;9
658;6;9
658;6;18
658;7;13.5
658;7;15
658;7;14.5
658;7;8.5
658;2;5.5
658;2;8.75
658;2;8
658;2;6.75
658;2;11.75
658;2;5.25
658;2;8.25
658;8;8.75
658;8;6.25
658;8;5.5
658;8;14.5
658;8;6
658;8;_
658;8;7.75
658;8;6.25
658;9;8.5
658;9;9
658;9;8
658;9;9.5
658;9;9.5
658;9;9.5
688;1;15
688;1;9.25
688;1;14.25
688;3;16.5
688;3;_
688;3;8.5
688;3;15.5
688;3;9.5
688;3;12.5
688;3;13
688;3;12
688;3;5
688;3;9.5
688;4;14
688;4;15
688;4;15
688;4;12.5
688;4;12
688;4;12.5
688;4;13
688;5;15.5
688;5;11.5
688;5;6.5
688;5;9
688;5;12
688;5;9
688;5;13
688;10;7.5
688;10;5.75
688;10;5.75
688;10;4.75
688;6;10
688;6;13
688;6;5
688;6;12
688;6;11
688;6;10
688;7;11
688;7;12.5
688;7;11.5
688;7;14
688;2;11.25
688;2;8.75
688;2;12
688;2;8
688;2;10.5
688;2;12.75
688;8;12.75
688;8;10.25
688;8;11.25
688;8;9.5
688;8;15.25
688;8;7.25
688;8;12.75
688;8;12.25
688;9;_
688;9;6
688;9;12
688;9;11
688;9;6
688;9;9.5
713;1;10.75
713;1;11.5
713;1;11.25
713;3;7.5
713;3;10.5
713;3;13
713;3;7.5
713;3;9.5
713;3;9
713;3;11.5
713;3;14
713;3;13.5
713;3;11
713;4;12
713;4;11
713;4;14.5
713;4;13
713;4;14
713;4;14
713;5;9
713;5;7
713;5;5
713;5;7
713;5;8.5
713;5;8.5
713;5;8.5
713;10;9.75
713;10;4.25
713;10;7.75
713;10;6.75
713;6;12
713;6;8
713;6;9
713;6;11
713;6;13
713;6;10
713;7;9.5
713;7;15.5
713;7;15
713;7;14
713;2;8.5
713;2;3.25
713;2;9.5
713;2;11.25
713;2;5.25
713;2;10.75
713;8;4.25
713;8;4.75
713;8;9
713;8;10.75
713;8;4.25
713;8;9
713;8;4
713;8;4
713;9;7.5
713;9;6.5
713;9;8.5
713;9;13
713;9;9.5
713;9;7
725;1;11.25
725;1;17
725;1;_
725;3;13.5
725;3;16
725;3;_
725;3;11
725;3;9.5
725;3;14
725;3;11
725;3;10.5
725;3;13.5
725;3;15.5
725;4;14.5
725;4;14.5
725;4;14.5
725;4;13.5
725;4;14
725;4;11
725;4;13.5
725;5;13.5
725;5;12.5
725;5;5
725;5;12.5
725;5;9.5
725;5;13
725;5;13.5
725;10;9.25
725;10;8.5
725;10;14.25
725;10;11
725;6;15
725;6;10
725;6;11
725;6;12
725;6;16
725;6;14
725;7;14
725;7;11.5
725;7;11.5
725;7;14
725;2;12.25
725;2;6
725;2;8.75
725;2;11.25
725;2;6.5
725;2;12
725;2;5.25
725;8;6.5
725;8;15.75
725;8;10.5
725;8;12
725;8;7
725;8;10.5
725;8;17.25
725;8;6.25
725;9;10.5
725;9;12.5
725;9;10.5
725;9;11.5
725;9;10.5
725;9;13.5
742;1;13.75
742;1;10.75
742;3;13.5
742;3;11
742;3;9.5
742;3;10.5
742;3;_
742;3;13
742;3;6.5
742;3;10
742;3;7
742;4;12.5
742;4;13.5
742;4;14.5
742;4;15
742;4;14
742;4;14
742;4;14.5
742;5;8
742;5;9.5
742;5;9.5
742;5;10
742;5;_
742;5;9.5
742;10;9
742;10;4.75
742;10;9.5
742;10;10.75
742;6;10
742;6;11
742;6;9
742;6;11
742;6;15
742;6;9
742;7;8.5
742;7;15
742;7;10
742;7;12.5
742;2;11.25
742;2;10.75
742;2;7.75
742;2;9
742;2;11.5
742;2;11
742;8;7.5
742;8;8.25
742;8;4.25
742;8;3.25
742;8;9.5
742;8;11.75
742;8;9.25
742;8;15.25
742;9;10.5
742;9;15
742;9;12.5
742;9;10
742;9;7.5
769;1;10
769;1;4.25
769;1;10.25
769;3;13
769;3;13
769;3;5.5
769;3;12
769;3;9.5
769;3;13.5
769;3;13
769;3;10.5
769;3;13
769;4;14.5
769;4;14
769;4;12.5
769;4;15.5
769;4;13.5
769;4;12.5
769;4;13.5
769;5;10.5
769;5;8.5
769;5;8
769;5;12.5
769;5;12.5
769;5;7.5
769;10;6.75
769;10;12.75
769;10;12
769;10;5
769;6;13
769;6;9
769;6;10
769;6;5
769;6;17
769;6;13
769;7;14
769;7;12
769;7;13.5
769;7;10
769;2;7.75
769;2;8.75
769;2;8.25
769;2;11
769;2;8
769;2;6
769;2;9.25
769;8;7
769;8;10
769;8;4.75
769;8;7.25
769;8;10.5
769;8;5.25
769;8;3
769;8;10.25
769;9;9.5
769;9;10.5
769;9;6.5
769;9;14.5
769;9;6.5
769;9;11.5
771;1;15.5
771;1;7.5
771;1;13.5
771;3;11
771;3;10.5
771;3;13.5
771;3;11
771;3;12
771;3;8
771;3;11
771;3;11.5
771;4;15
771;4;15.5
771;4;17
771;4;19
771;4;15
771;4;12.5
771;4;14
771;5;11
771;5;8
771;5;10.5
771;5;11.5
771;5;12
771;5;8.5
771;10;4.75
771;10;9.5
771;10;9
771;10;2.5
771;6;9
771;6;12
771;6;12
771;6;8
771;6;12
771;7;12.5
771;7;12
771;7;8.5
771;7;12
771;2;8.25
771;2;10
771;2;5.25
771;2;6.25
771;2;7.5
771;2;10.5
771;2;8.5
771;8;5.75
771;8;8.5
771;8;10
771;8;3.75
771;8;9.75
771;8;9
771;8;9.5
771;9;10
771;9;13.5
771;9;8.5
771;9;12.5
771;9;13
771;9;10
797;1;15.25
797;1;12.5
797;1;15.75
797;3;13.5
797;3;14.5
797;3;12.5
797;3;13
797;3;10.5
797;3;12
797;3;11
797;3;13
797;3;13.5
797;4;12.5
797;4;12.5
797;4;12
797;4;13.5
797;4;14.5
797;4;15
797;4;13.5
797;5;12
797;5;11
797;5;17.5
797;5;9.5
797;5;7.5
797;5;12.5
797;5;9.5
797;10;3.5
797;10;7.25
797;10;9.25
797;10;5.5
797;6;13
797;6;11
797;6;11
797;6;13
797;6;13
797;6;13
797;7;16
797;7;11
797;7;13.5
797;7;10
797;2;10.75
797;2;15.25
797;2;7.75
797;2;11
797;2;10.25
797;2;8.5
797;2;10.75
797;8;10.5
797;8;10.25
797;8;7.5
797;8;11
797;8;10.25
797;8;9.75
797;8;7.75
797;8;11.75
797;9;9
797;9;8
797;9;6.5
797;9;10
797;9;14.5
797;9;7
805;1;13.75
805;1;9.5
805;1;15.75
805;3;10
805;3;17.5
805;3;7.5
805;3;16.5
805;3;9.5
805;3;12.5
805;3;17.5
805;3;9
805;3;12.5
805;3;11.5
805;4;12.5
805;4;13
805;4;14.5
805;4;15.5
805;4;13
805;4;14.5
805;4;14
805;5;12.5
805;5;17.5
805;5;10.5
805;5;10.5
805;5;9.5
805;5;7.5
805;5;11.5
805;10;8.75
805;10;12
805;10;12
805;10;7
805;6;16
805;6;11
805;6;15
805;6;12
805;6;15
805;7;13
805;7;12.5
805;7;15
805;7;12.5
805;2;4.25
805;2;9
805;2;9.25
805;2;15.25
805;2;9
805;2;10.5
805;2;6.75
805;8;9.25
805;8;11.75
805;8;12
805;8;11
805;8;10.25
805;8;8.5
805;8;11.75
805;8;7.75
805;9;7.5
805;9;12
805;9;10.5
805;9;12.5
805;9;13.5
805;9;7
814;1;6.75
814;1;9.75
814;1;7.75
814;3;10
814;3;19.5
814;3;10.5
814;3;13
814;3;12
814;3;16.5
814;3;9.5
814;3;15
814;3;14
814;3;16
814;4;13
814;4;14.5
814;4;11
814;4;12.5
814;4;_
814;4;15.5
814;4;13
814;5;5
814;5;9.5
814;5;13.5
814;5;17
814;5;13
814;5;9.5
814;5;10.5
814;10;13.75
814;10;5.25
814;10;8.5
814;10;6
814;6;12
814;6;15
814;6;9
814;6;16
814;6;20
814;6;14
814;7;12.5
814;7;16.5
814;7;4.5
814;7;12.5
814;2;4
814;2;9.5
814;2;10.25
814;2;14.5
814;2;10.75
814;2;11
814;2;3.25
814;8;13.25
814;8;12
814;8;6
814;8;5
814;8;20
814;8;9.25
814;8;14.5
814;8;10.25
814;9;7
814;9;9.5
814;9;11
814;9;5
814;9;9
814;9;12.5
6;1;9.75
6;1;15.25
6;1;10.25
6;3;10
6;3;11.5
6;3;14
6;3;17.5
6;3;13
6;3;9.5
6;3;13
6;3;11.5
6;3;13.5
6;3;10.5
6;4;14
6;4;12
6;4;11
6;4;14
6;4;12
6;4;14.5
6;4;14
6;5;13.5
6;5;6
6;5;8
6;5;13
6;5;10
6;5;7
6;5;6
6;10;10.5
6;10;12.75
6;10;13.25
6;10;8.5
6;6;6
6;6;11
6;6;13
6;6;12
6;6;13
6;7;13
6;7;13.5
6;7;13.5
6;7;15.5
6;2;10.25
6;2;19
6;2;7
6;2;11
6;2;10.75
6;2;10.75
6;2;14
6;8;6.25
6;8;10.25
6;8;8
6;8;8.25
6;8;7.25
6;8;5.5
6;8;8.25
6;8;9
6;9;9.5
6;9;6.5
6;9;10.5
6;9;7.5
6;9;10.5
6;9;14
50;1;8.75
50;1;12
50;1;16.75
50;3;14.5
50;3;10.5
50;3;13.5
50;3;14
50;3;9
50;3;10.5
50;3;11
50;3;13
50;3;7.5
50;3;10.5
50;4;15.5
50;4;14.5
50;4;14
50;4;12
50;4;11.5
50;4;_
50;5;12.5
50;5;16
50;5;10.5
50;5;12
50;5;13
50;5;11
50;5;15
50;10;8
50;10;8.75
50;10;12.5
50;6;10
50;6;10
50;6;11
50;6;12
50;6;8
50;6;13
50;7;14
50;7;12
50;7;13.5
50;7;13
50;2;5.75
50;2;9
50;2;6.75
50;2;5.5
50;2;11.25
50;2;18.75
50;8;5.75
50;8;10
50;8;8.25
50;8;5.75
50;8;8.25
50;8;5.75
50;8;6.5
50;9;12.5
50;9;10
50;9;10
50;9;12
50;9;7
50;9;8
100;1;15.25
100;3;12.5
100;3;15.5
100;3;7.5
100;3;4.5
100;3;16
100;3;12
100;3;12
100;3;11.5
100;3;6.5
100;3;17
100;4;14
100;4;13
100;4;16.5
100;4;16.5
100;4;11.5
100;4;16
100;4;15.5
100;5;10
100;5;15.5
100;5;10
100;5;7
100;5;13.5
100;5;16.5
100;5;11
100;10;10.5
100;10;5.75
100;10;9.75
100;10;9.25
100;6;5
100;6;19
100;6;10
100;6;3
100;6;11
100;6;14
100;7;14.5
100;7;11
100;7;14
100;7;10
100;2;7.75
100;2;7.5
100;2;8
100;2;7
100;2;7.5
100;2;9.5
100;2;3.75
100;8;11.75
100;8;11.5
100;8;8.75
100;8;7.5
100;8;9
100;8;1.75
100;9;10.5
100;9;18
100;9;10
100;9;3.5
100;9;16.5
105;1;12.5
105;1;8.25
105;1;9
105;3;10
105;3;9.5
105;3;13.5
105;3;13
105;3;12
105;3;9.5
105;3;15
105;3;14
105;3;15
105;4;15.5
105;4;15.5
105;4;13.5
105;4;12.5
105;4;14
105;4;12
105;4;15.5
105;5;10.5
105;5;11
105;5;_
105;5;13.5
105;5;17
105;5;10.5
105;5;12
105;10;5.75
105;10;9.5
105;10;10.25
105;10;8
105;6;10
105;6;10
105;6;15
105;6;7
105;6;11
105;6;13
105;7;12.5
105;7;13.5
105;7;12.5
105;7;17
105;2;13.75
105;2;11.25
105;2;12.25
105;2;6.5
105;2;4.5
105;2;8.5
105;2;9.5
105;8;8.75
105;8;10.5
105;8;3.75
105;8;9.5
105;8;8.5
105;8;8.25
105;8;6.5
105;8;1.25
105;9;6
105;9;10.5
105;9;10
105;9;13.5
105;9;11
105;9;13
119;1;11.75
119;1;10.25
119;1;11
119;3;11.5
119;3;14.5
119;3;12.5
119;3;13
119;3;12
119;3;16
119;3;11.5
119;3;16
119;3;12.5
119;3;13.5
119;4;12.5
119;4;17
119;4;18
119;4;15.5
119;4;14.5
119;4;16.5
119;4;12.5
119;5;14.5
119;5;9.5
119;5;14.5
119;5;14.5
119;5;11
119;5;14.5
119;5;9.5
119;10;12.5
119;10;12.5
119;10;7.5
119;10;12
119;6;13
119;6;13
119;6;12
119;6;12
119;6;11
119;6;12
119;7;14.5
119;7;13.5
119;7;17
119;7;17.5
119;2;8.5
119;2;10.5
119;2;8.5
119;2;8.25
119;2;10.25
119;2;8.75
119;8;11.5
119;8;10.5
119;8;12
119;8;10.5
119;8;8
119;8;8
119;8;5.75
119;8;4.75
119;9;9.5
119;9;11
119;9;6
119;9;9.5
119;9;12.5
119;9;12.5
165;1;6.25
165;1;8.5
165;1;13
165;3;11.5
165;3;9
165;3;11.5
165;3;15
165;3;15
165;3;11
165;3;11.5
165;3;10.5
165;3;13
165;4;14
165;4;16
165;4;12
165;4;12
165;4;15.5
165;4;15.5
165;4;13.5
165;5;9.5
165;5;14.5
165;5;6.5
165;5;7.5
165;5;18.5
165;5;15
165;10;8.25
165;10;11.25
165;10;5.5
165;10;10.75
165;6;12
165;6;13
165;6;14
165;6;13
165;6;13
165;6;11
165;7;11
165;7;19.5
165;7;12.5
165;7;13
165;2;6.5
165;2;6.5
165;2;11
165;2;11.25
165;2;6.75
165;2;11.25
165;2;13.5
165;8;2.5
165;8;12
165;8;10
165;8;8.25
165;8;10
165;8;8.5
165;8;12.25
165;8;8.75
165;9;10
165;9;13.5
165;9;11.5
165;9;7.5
165;9;8.5
167;1;16.25
167;1;17.75
167;1;13.75
167;3;14
167;3;9.5
167;3;18.5
167;3;8.5
167;3;17
167;3;14
167;3;20
167;3;17.5
167;3;12.5
167;3;13
167;4;15.5
167;4;14.5
167;4;15.5
167;4;13
167;4;14.5
167;4;15
167;4;13.5
167;5;10
167;5;9
167;5;12
167;5;12
167;5;4
167;5;11
167;5;11
167;10;8.5
167;10;7.75
167;10;5.25
167;10;8.75
167;6;13
167;6;11
167;6;18
167;6;10
167;6;16
167;6;16
167;7;14.5
167;7;9
167;7;10
167;7;13.5
167;2;12
167;2;14.75
167;2;9.75
167;2;14.75
167;2;7.5
167;2;8
167;2;8.5
167;8;16.25
167;8;12.5
167;8;9
167;8;12
167;8;9.5
167;8;14.75
167;8;9.75
167;8;6
167;9;13
167;9;7.5
167;9;13
167;9;7.5
167;9;10
167;9;8
211;1;14
211;1;13
211;1;13
211;3;13.5
211;3;14.5
211;3;14.5
211;3;11.5
211;3;16
211;3;16.5
211;3;9.5
211;3;12
211;3;12.5
211;4;13.5
211;4;16
211;4;15
211;4;15.5
211;4;13
211;4;14
211;5;11
211;5;8
211;5;11
211;5;14.5
211;5;9.5
211;5;13
211;5;17
211;10;9
211;10;6.25
211;10;13.5
211;10;9
211;6;16
211;6;15
211;6;13
211;6;13
211;6;14
211;6;14
211;7;14
211;7;12
211;7;12.5
211;7;13.5
211;2;11
211;2;15.5
211;2;6.5
211;2;11.25
211;2;8.25
211;2;11.25
211;2;13.75
211;8;8.25
211;8;11.25
211;8;11.25
211;8;9.25
211;8;7.5
211;8;13.5
211;8;14.75
211;8;11.75
211;9;12.5
211;9;7.5
211;9;12
211;9;11.5
211;9;15
211;9;8.5
237;1;11.25
237;1;15.75
237;1;8
237;3;10
237;3;13.5
237;3;18
237;3;7.5
237;3;5.5
237;3;14.5
237;3;12
237;3;12
237;3;16.5
237;3;12
237;4;13.5
237;4;15.5
237;4;14.5
237;4;14.5
237;4;15.5
237;4;16
237;5;12
237;5;9.5
237;5;10.5
237;5;18.5
237;5;7.5
237;5;13
237;10;5.5
237;10;4.25
237;10;6.25
237;10;7.5
237;6;6
237;6;14
237;6;17
237;6;16
237;6;11
237;6;17
237;7;13.5
237;7;13.5
237;7;10
237;7;15
237;2;7.5
237;2;13.5
237;2;11.75
237;2;8.75
237;2;_
237;2;4.75
237;2;7.5
237;8;11.25
237;8;14
237;8;3.75
237;8;14.75
237;8;9.25
237;8;7.5
237;8;13.25
237;8;1.75
237;9;6.5
237;9;12
237;9;5.5
237;9;10
237;9;15
237;9;10.5
245;1;9
245;1;8.5
245;1;13
245;3;15
245;3;14
245;3;13
245;3;11.5
245;3;13
245;3;13.5
245;3;18
245;3;14.5
245;3;12.5
245;3;10.5
245;4;13.5
245;4;12
245;4;14.5
245;4;12.5
245;4;14.5
245;4;16
245;4;16
245;5;13.5
245;5;11
245;5;7.5
245;5;12
245;5;14.5
245;5;11
245;5;11.5
245;10;12.5
245;10;9.5
245;10;8.25
245;10;7.25
245;6;12
245;6;13
245;6;14
245;6;15
245;6;13
245;7;12
245;7;12
245;7;15
245;7;17
245;2;10.75
245;2;4.75
245;2;9
245;2;10.5
245;2;11.25
245;2;11
245;2;12.5
245;8;7.5
245;8;9.5
245;8;11.5
245;8;8.75
245;8;9.75
245;8;11.75
245;8;9.75
245;9;13.5
245;9;9
245;9;8.5
245;9;11.5
245;9;6.5
245;9;7.5
246;1;11.25
246;1;15
246;1;11.5
246;3;14.5
246;3;10.5
246;3;16.5
246;3;10.5
246;3;20
246;3;17
246;3;12.5
246;3;15.5
246;3;14.5
246;3;15.5
246;4;13
246;4;14
246;4;12.5
246;4;12
246;4;16
246;4;14.5
246;4;14.5
246;5;7.5
246;5;16.5
246;5;15.5
246;5;11.5
246;5;7
246;5;11.5
246;5;14.5
246;10;8.5
246;10;11.75
246;10;12.25
246;10;10.75
246;6;13
246;6;14
246;6;17
246;6;11
246;6;13
246;6;15
246;7;14
246;7;16
246;7;9
246;7;13.5
246;2;4.25
246;2;6.25
246;2;10.5
246;2;12
246;2;8.5
246;2;9.5
246;2;9
246;8;7.25
246;8;10.5
246;8;12.25
246;8;17
246;8;13.75
246;8;_
246;8;13.75
246;8;7.5
246;9;10
246;9;8
246;9;9.5
246;9;8.5
246;9;12
246;9;16
250;1;16
250;1;13.75
250;1;10.5
250;3;14.5
250;3;14.5
250;3;14
250;3;14
250;3;13.5
250;3;11.5
250;3;12
250;3;13.5
250;3;10
250;3;9
250;4;13.5
250;4;14
250;4;14.5
250;4;14.5
250;4;14.5
250;4;15
250;4;15.5
250;5;9.5
250;5;15
250;5;11
250;5;11
250;5;12.5
250;5;8.5
250;5;9.5
250;10;8.5
250;10;8
250;10;10.75
250;10;8.25
250;6;17
250;6;14
250;6;15
250;6;13
250;6;11
250;6;11
250;7;15
250;7;12
250;7;14.5
250;7;15.5
250;2;9.75
250;2;7.25
250;2;12.75
250;2;8
250;2;11.5
250;2;7
250;2;7.75
250;8;5.75
250;8;10.75
250;8;11.75
250;8;8.5
250;8;13
250;8;8
250;8;9.25
250;8;12.5
250;9;11.5
250;9;14.5
250;9;8.5
250;9;14
250;9;7.5
250;9;12
258;1;11.25
258;1;18
258;1;9.25
258;3;12
258;3;14.5
